rocky_id,x,y,z,nx,ny,nz,angle
29,0.06755786196744623,0.017794915747571638,0.012688402661468595,0.4945782496087419,0.0,-0.8691331054642627,1.5594861772428616
30,0.06379575475433572,0.013394011717851024,0.1357643246567163,-0.8179942062510795,0.0,0.5752264584836709,1.7680788840602826
31,0.07838391635922128,0.024279500039645244,0.06368648562729042,-0.9474484613411743,0.0,0.319908444874844,1.3107530937544631
32,0.013491790306722711,0.005308074274939035,0.09276360443124104,-0.929306838822804,0.0,0.36930854216652925,0.2785882484053948
33,0.046012865603235364,0.011301236256144721,0.1909823661455036,-0.33520802760205987,0.0,0.9421441387766187,1.5785078963599992
34,0.04480685886147783,0.021148624780314387,0.11192640337933166,-0.9916551946854021,0.0,-0.12891848142705223,2.886534006929497
35,0.0449087673558562,0.02816607368310196,0.014011149453127916,-0.23572510268400698,0.0,0.9718197754545924,1.5705636159388998
36,0.07047741172468475,0.008031156625918075,0.1524167112965746,-0.5928123976601928,0.0,0.8053405870688335,1.4794019337391675
37,0.005585641712405386,-0.003004566830167937,0.09344488888895632,0.7836583770456679,0.0,-0.6211920380093018,1.0039561699441988
38,0.03797297096842664,0.0034224859988264147,0.16859780968111404,0.9997836332449265,-0.0,0.020801122459478183,1.1699579462521483
39,0.048956431973521425,-0.0021730621758074805,0.08890517226820263,-0.7823913477306661,0.0,-0.6227871056759219,1.8624881673654694
40,0.05221426407085139,0.024302706286952108,0.18245376359071755,-0.9971435254352176,0.0,0.07553005813995857,1.1262287534791267
41,0.02677985601908882,-0.007664601555116805,0.07081504226907404,-0.49757887330678435,0.0,0.8674187367348892,1.7686356747954977
42,0.038844371028437685,-0.010790378380580369,0.053675321380091616,-0.13441225862027728,0.0,-0.9909254990828501,1.5504859541920535
43,0.06029479768400688,-0.002100388174551654,0.16881823852617486,0.1450521209568087,-0.0,0.989424015377599,1.5149604584709029
44,0.030734927312217983,-0.014752367165410537,0.093701010414542,-0.7811407033014135,0.0,-0.6243550285260566,0.7763605243275086
45,0.06534526120697999,-0.01924821050052161,0.11741382258330316,0.5644098463083819,0.0,-0.8254947155434423,1.368943675865953
46,0.06012069732832974,-0.018650913114133423,0.1821031110861636,-0.9977822556379919,0.0,-0.06656252950392347,1.6858839710755018
47,0.019515537831828588,-8.330144573617714e-05,0.13592850967006842,-0.3758976420512283,0.0,0.9266611908892735,2.239558723481311
48,0.03712164528614066,0.0031958895580758663,0.05907973306322968,-0.8553093863204639,0.0,0.518117606024068,0.7849947165466135
49,0.03149371291148755,-0.018495329374725714,0.11668659754945623,0.983720940979901,0.0,-0.1797028388134649,0.9969363445432351
50,0.07247747546230822,-0.021238548353564608,0.07312580409492488,-0.6727074346354206,0.0,-0.7399085804247924,2.263086481699768
51,0.030011873186648965,-0.011106048890166392,0.0257611589461743,-0.9997004767027811,0.0,-0.024473595572215314,1.3382576894640061
52,0.04027476180526787,0.011296061975002243,0.16179567223278712,0.9599408669040899,-0.0,0.28020266245598807,1.23561019349837
53,0.07361140246615641,0.0031321621975345356,0.15792914818809878,0.8245776421223856,-0.0,0.5657488065492379,1.904934083726399
54,0.02298381613589494,0.004459831880413476,0.1853941839324991,-0.9999848023202699,0.0,0.005513177712630822,2.6001773650211413
55,0.07433490973634159,0.001137240134302411,0.018485980567096383,0.25152643050428813,0.0,-0.9678504299517419,1.1398319260271708
56,0.07681292367961721,0.018124212983425446,0.0481299101517557,-0.7741620192803202,0.0,0.632987494271267,2.2093866385689434
57,0.05704741980480287,-0.018964823539888466,0.16334644867275205,0.4327782616167422,0.0,-0.9015004028129942,2.310000745320624
58,0.011876273209086874,-0.006499886317220432,0.1049919422822776,0.7985968019991032,0.0,-0.6018663870302156,2.1112706079883656
59,0.07616510166532531,0.014803258284579332,0.014339219914244953,-0.8179547920426311,0.0,0.5752825029274714,1.1508722084704588
60,0.12399837190514854,-0.021342360191107912,0.005122155010577634,-0.7169486796901559,0.0,-0.6971259503780808,2.846543138732087
61,0.01721079479970207,-0.013942361991814476,0.12383151058439351,-0.3418136305720608,0.0,0.9397677595848598,2.22521010821211
62,0.036783144222426255,-0.021463176493779525,0.030838556470579048,-0.7834258938887281,0.0,0.6214852120401958,1.2222395017367473
63,0.05385332799916741,0.016913380482026518,0.13030740713636943,-0.9525566319436359,0.0,0.30436140185673394,2.9175397743660105
64,0.02609429772320667,-0.004944332336089412,0.045946625953926304,-0.9883360099961063,0.0,-0.152288973156222,1.994315026828215
65,0.071571269920661,-0.014077904460080198,0.12219286191721375,0.8434651951184683,0.0,-0.5371838275895547,2.580280510093052
66,0.012559355849897395,0.01635554125431327,0.11226590978177127,-0.654745550748302,0.0,-0.7558493657967192,2.5782871490365173
67,0.009846651444216812,0.021773735028003408,0.1440397769333439,-0.5968628363950579,0.0,-0.8023432897023857,1.390729780608851
68,0.03316503966825802,-0.006017533709739328,0.013503952708584784,0.5330398981891354,-0.0,0.8460901056852729,1.836025663828675
69,0.010657060975117767,0.018918535900748205,0.13666782406054895,0.442057792617424,-0.0,0.8969865706833133,2.6427499725943306
70,0.1254653992655894,0.00012433093261619098,0.00869517466396227,0.9011740500691588,0.0,-0.43345741599602267,1.6941716852114441
71,0.01271204501150721,-0.02734398424361813,0.12319316225355277,-0.9858635161507763,0.0,0.16755037309068585,1.4019728038734829
72,0.050378594451571945,0.002650774756726391,0.11499819098009643,0.7899612025318348,-0.0,0.6131568302599731,2.8998198276896283
73,0.0645042354025462,0.0034828482932867093,0.1623803686669333,-0.26791347853701714,0.0,0.9634429760075036,2.882377871860721
74,0.02386894709779408,0.0026553348712227013,0.1852841392319399,-0.685487518439672,0.0,0.7280843783954029,2.07647173574747
75,0.04897783463043698,0.019351962491974555,0.10734185250735513,-0.581795657673657,0.0,-0.8133349941519035,1.309810491680494
76,0.05604334851680377,0.01656216371709867,0.18530864550467005,0.20327048660916297,0.0,-0.9791226221846139,1.222151620474067
77,0.07041690886222246,0.011450194242799097,0.0667569910910968,0.5026014720941646,0.0,-0.8645182243589656,2.1128181530520544
78,0.05291447934424305,0.0261034171271816,0.032700200123325265,-0.8876440747902479,0.0,-0.4605301254964379,1.6430353283958383
79,0.010393699541273647,-0.00911548639994587,0.06438296887110845,-0.7863001096869247,0.0,-0.6178447519452847,2.2501182763661958
80,0.04545527394359784,-0.02372663965274263,0.078187607607452,-0.4935559558913427,0.0,0.8697140440421686,1.904449300828738
81,0.06525826547303254,0.018812489234254274,0.12299019791762325,-0.11763673523240473,0.0,-0.9930566945164113,2.4104117168764176
82,0.042174008260068965,-0.0015549020618327188,0.11499914785159664,0.023886372947416745,0.0,-0.9997146798899258,1.917551855549572
83,0.044353496981010807,0.002945706024783403,0.045089041745165606,-0.49956884291647385,0.0,-0.8662741893806462,2.235003279881329
84,0.021731477533714672,-0.004191695258304545,0.021194562886824357,0.09633335111404207,-0.0,0.995349127423709,1.708259677642017
85,0.07313205895265665,0.019117290138107767,0.14333904211441592,-0.6202817297436646,0.0,-0.7843791020585692,2.02443333808104
86,0.061076342566817134,-0.01880842946176354,0.13824242443754936,-0.3907796429888626,0.0,-0.920484258760299,1.1240006670161524
87,0.0063029608551207605,0.007416344371573,0.08398874036835048,0.6702664126812632,-0.0,0.7421205670451337,0.9564690760764117
88,0.07703655655120697,-0.016814372627512772,0.17086682512274481,-0.9143917401759422,0.0,0.40483051453418395,1.2820855044758503
89,0.02418123497547209,-0.008842135305127645,0.014354335598378414,-0.07588637429967467,0.0,0.9971164717301835,2.3248844994636513
90,0.022400586986133418,0.015561447644136117,0.07024004454722617,-0.8225270473244252,0.0,0.568725994148116,1.6029922560206051
91,0.01948361622659438,-0.022237147375249032,0.06523416612550097,0.9281744223797567,0.0,-0.3721454576372054,2.2310412105821347
92,0.04385879870865575,-0.006317409600528446,0.07547172350095524,0.9701581077907064,0.0,-0.24247318591538305,1.7449850765802775
93,0.0541526327099313,-0.022007787976803465,0.024166604586177885,0.9808061336984536,-0.0,0.1949854561229922,1.4142862490749737
94,0.03357476550823566,-0.010929612162560389,0.07276533163927514,-0.2501158069787889,0.0,-0.968215927931032,1.3995291309043252
95,0.03630355789460201,0.027227094489321382,0.04092110081886458,-0.3506653994121785,0.0,0.9365008156190241,1.822185452392693
96,0.01258274162630271,0.010487124580569399,0.16403921132864882,0.8076524401782479,-0.0,0.5896588300654217,2.8812331966290854
97,0.012278226725716785,-0.0014491364524777408,0.14508822272603814,-0.13897900142123573,0.0,-0.9902953282551403,0.979597322483586
98,0.029006400383376166,-0.012426602498330006,0.06987532713164239,0.30794196363489873,0.0,-0.9514051434760497,0.9390149954239162
99,0.030124514814825396,0.012985806368591849,0.018789675479668904,-0.7676259230922534,0.0,0.6408981527487545,1.5719571929638247
100,0.03151040709549238,0.016827165777017112,0.026560170464517256,-0.6193476573275031,0.0,-0.7851168571384349,1.3407938393340089
101,0.05646744048608336,-0.016904900733810437,0.10202426967813734,0.5240134575775578,-0.0,0.8517099836667484,0.2842893367392879
102,0.05329226523363081,0.026406266649559827,0.06945064969002311,0.8369920788731663,-0.0,0.5472150033611792,1.9219962108651976
103,0.03944389349052995,0.005222977330348156,0.002942660178526344,-0.16483385303241074,0.0,0.986321347682635,2.4722392671811972
104,0.10403502804331739,0.016727578569143413,0.007249720301362447,0.904137198410134,-0.0,0.42724223392716487,0.09455540843790876
105,0.06293543673729494,0.006787966107643815,0.19315895056125687,0.931258257852769,-0.0,0.3643597908400784,2.2325121052628067
106,0.06349804386313235,-0.0265005067255602,0.009131217794901097,0.880870631570281,0.0,-0.473357085546392,1.9448243339856846
107,0.05537144031900661,-0.006448683939697529,0.12689639147815504,0.620055289795539,0.0,-0.784558116137084,1.6775381678329222
108,0.03206839938052506,-0.012450956503477087,0.034494871825960234,-0.6825179051476102,0.0,0.7308688727486742,1.138399391933433
109,0.04743476394360489,0.003387827279799027,0.1906238697778189,0.8764432718696913,0.0,-0.4815051310156004,1.5958812002588847
110,0.025295246999050655,-0.005606867709509934,0.0789633127470664,0.37507699971388825,0.0,-0.9269936592478009,1.2830845478684416
111,0.05968437693500039,0.016958468562421416,0.17253809565268158,-0.6551265862664885,0.0,0.7555191301130749,1.0280508791413419
112,0.014153932236378666,-0.01301451953060003,0.013705203686969486,-0.6709313847032652,0.0,0.7415194380595557,1.2363382349728398
113,0.07495856854482046,-0.012203229409095864,0.018442823757549548,0.7178639841440715,-0.0,0.6961833812069923,0.3792626288904059
114,0.05217546686183138,0.002161632112380674,0.1834374701376644,-0.3812778905876747,0.0,-0.9244604751686322,0.26941280459478134
115,0.05638188809243019,-0.004465860183607041,0.011562915460900443,0.6632897592482184,-0.0,0.7483626762983577,2.3207991146870444
116,0.03482769617615578,0.020288813096434353,0.16927637445521343,-0.5493010218426869,0.0,0.835624549305835,1.4401124272854253
117,0.07385708409937597,0.008194465873321594,0.09444237169917993,0.9063699726176535,0.0,-0.4224848787081901,1.6002223160514355
118,0.04847073173231247,0.009797237931322431,0.12292272573034206,-0.6650554320668782,0.0,-0.7467939958772687,1.1912139976192075
119,0.0048346293994436735,0.003502505814565862,0.022868494541394564,-0.9627114186020665,0.0,-0.27053045021438266,2.1015439149589334
120,0.026129925258651248,0.021703567414331576,0.13522353952196614,0.999130034725396,-0.0,0.041703401655368386,1.6122835350043825
121,0.07241160648555943,-0.020811260904547914,0.1320881502187388,-0.15653148306203218,0.0,-0.9876729695655343,1.012654969534354
122,0.061675711189538136,0.019060295162322362,0.16238908606412844,-0.7368145554306675,0.0,0.6760948978549594,0.12071046519896776
123,0.015516317071012272,0.014474561256717358,0.05441668541810032,-0.6287892909983304,0.0,0.7775757374853057,1.8573581035337605
124,0.012221136089063256,-0.02310184018204584,0.05262314178764742,0.7488668298659725,0.0,-0.6627205075493655,1.5397237492263325
125,0.05364376751448683,0.011051899088307723,0.023123019550981515,0.3080649369938969,0.0,-0.9513653318231364,2.5707660018742886
126,0.06632141980601423,0.00046268755703069336,0.12277697716311534,-0.9975070042589712,0.0,0.07056753116195075,0.8290889460830189
127,0.047015362893666396,0.010159642304638651,0.08855834973401368,-0.736627826531837,0.0,0.6762983403639119,2.0563495957063185
128,0.04727489317346481,-0.014451980227338639,0.010431148690199562,0.3151839783221875,-0.0,0.949030589501202,1.1180019416212088
129,0.008040016737245127,0.02397424926117818,0.029591497244142836,-0.9254269250558503,0.0,-0.37892612259076797,0.7616889568963676
130,0.03190336730715311,-0.01162615811867416,0.1711510238426158,0.7469978445795957,0.0,-0.6648264587044035,2.5562150954784295
131,0.04279050001415844,-0.002109351864517036,0.19412721236899988,0.20811073710954894,0.0,-0.9781052709702164,1.134953668753843
132,0.09416497592989505,-0.00936543808630676,0.014394322543876008,0.45354099359183686,-0.0,0.8912354162238669,2.6447069827932537
133,0.04204747302049704,-0.021801500625697863,0.02872602115469256,-0.999971721104056,0.0,-0.007520438297877781,1.0434894426967782
134,0.026565915645549346,0.011997079425393718,0.08397816203926538,0.24242461654359693,-0.0,0.9701702455206973,1.6187637550754932
135,0.010925629791339814,0.028546625043332687,0.12606645845295705,-0.7221003747616596,0.0,0.6917882976525916,1.6257585084456154
136,0.03133988653235383,0.014464820095832644,0.18027647109873857,-0.7260527189536403,0.0,0.6876390399766626,1.9139134503199526
137,0.012516916905250496,-0.012937555691780083,0.10121391809019287,0.15680231441850306,-0.0,0.9876300087547972,1.0035957408737364
138,0.03404595881030459,-0.017248916426305917,0.07740074835961117,-0.9698903320297007,0.0,0.2435420781616948,0.45321808041045797
139,0.004276892025654077,0.01646716167147918,0.1596572814313718,0.9990253260173102,-0.0,0.04414066125475578,2.768222447432275
140,0.07330760365966009,-0.02221628717725898,0.15712728929011063,0.2726107778829172,-0.0,0.9621244014066324,0.9300923229205291
141,0.04550492052164236,-0.021610059554100593,0.03933933073080614,0.8563241439413094,-0.0,0.5164387287018504,2.5379218958316128
142,0.08033580435349257,0.007015956868074846,0.17473005900271224,0.11689980010256001,-0.0,0.993143714039404,2.78727829607293
143,0.06268175421534913,0.024185143513431165,0.17602245811346084,0.6771001624298192,0.0,-0.7358908682933308,1.2276100936438499
144,0.04466544174985099,0.005419093749329548,0.06924796894311327,0.34319645640700175,-0.0,0.9392636436643744,1.904177533013955
145,0.02389368074282005,-0.010960123207383633,0.06495100654823492,0.9785169829381041,0.0,-0.20616622929497963,2.7143625200414707
146,0.013779151700611418,0.023189449154089464,0.14039956269895887,-0.37575090139436945,0.0,-0.9267207023161396,1.6352754179708695
147,0.04788923896182344,0.018199346153331932,0.0820314340104444,-0.20913870324451445,0.0,0.9778859866084609,1.3458361929087919
148,0.0057675161430193085,0.015835198642868253,0.16828406193569048,-0.9018161567774993,0.0,-0.4321199131896849,1.9053743223408115
149,0.04152095388930051,0.026052096127690126,0.12396506963488622,-0.2639104036191855,0.0,-0.9645471988770474,1.3507690601547218
150,0.05808813947439592,0.004474307959028735,0.18195556238737343,-0.307318823608628,0.0,-0.951606610241758,0.6202221257478814
151,0.013380395449361922,-0.01011420092848903,0.17971164149968782,-0.745651954572994,0.0,-0.6663356231220673,0.9308034900350516
152,0.017236040725262105,0.013268854256195893,0.08295079447921573,0.9955685518810886,-0.0,0.09403860114544502,1.1062551094382194
153,0.12199848187382928,-0.00263937026484902,0.004277578310156514,0.16197907819278654,0.0,-0.9867941924372149,1.8307299072535206
154,0.11523261995064807,-0.002656030501575945,0.009329313324108428,-0.9360316389803303,0.0,-0.3519158575963816,1.69781443996927
155,0.03083029874409376,-0.020247203385983528,0.04779097962076023,0.9899751047104849,-0.0,0.14124196279245257,1.1615679474570513
156,0.06564015580401898,-0.0021575784300146275,0.10136489501173544,-0.9655356931624839,0.0,0.26027067685246796,1.2205686294499536
157,0.01846578758726503,0.02267132538997937,0.12662447622301298,0.36180109482803874,-0.0,0.9322553125518956,1.2368612681783862
158,0.008583074559182462,-0.013538106971669116,0.1366396832211963,0.9708363737269586,0.0,-0.23974306131500278,1.132507005731193
159,0.010580467031982909,-0.019422411749718843,0.012249159463110957,0.36908958498739014,0.0,-0.9293938230125248,2.28347509640149
160,0.027148164147219787,-0.01932830309436094,0.1926083571327219,0.8183525007911584,-0.0,0.5747166122958837,1.559247738567972
161,0.011529066634399442,0.015583272348662447,0.19102773608283627,-0.5103297596004123,0.0,0.8599788000097359,2.3185506530810134
162,0.014785274779676538,0.019243695010133538,0.10293361724519444,-0.14696337992472633,0.0,0.9891419336784284,2.378540295503438
163,0.022309088753250734,-0.021505600287415865,0.10645922655713007,0.7235599608465216,0.0,-0.690261532362756,0.1984805879569154
164,0.0576844892504605,0.02076568357839666,0.13639669183959316,0.3176268259470585,-0.0,0.9482157979272424,1.8153724603793686
165,0.028529507812381633,0.00753554415334604,0.06998835883685676,-0.9996618809980793,0.0,-0.02600237834087066,0.6793669044561813
166,0.023511602137768317,-0.020296441431259516,0.08400745003067896,-0.4173893103086753,0.0,-0.9087277720197884,0.8002179033050849
167,0.0535243330323127,0.00716237302983729,0.12535438932927181,-0.2858456968644836,0.0,0.958275658453275,0.6820320678235443
168,0.06860166071155001,0.01072014195789853,0.03942887342086136,-0.7083882467097842,0.0,0.7058229890868091,0.6534385445347802
169,0.06221631136503107,-0.0030087648474358907,0.04283070405274373,0.550506184422502,-0.0,0.8348310852577174,1.6638423567458414
170,0.044599837348161635,0.022321718963982305,0.19420598650148127,0.6289914415431657,0.0,-0.7774122242835202,2.528724040975626
171,0.013086240767257729,0.02143993834431536,0.07786637946534063,0.9449434085178338,-0.0,0.32723379211001163,0.8820211107744829
172,0.07533371542164488,0.0147519145294643,0.056990397770546444,-0.015128866410539416,0.0,-0.999885552151411,1.6908016125704348
173,0.024763229251373562,0.005719000613052589,0.1769849077690185,0.5513474911873621,-0.0,0.8342757002103092,1.1610770784178017
174,0.044012301595529664,-0.015168503767114427,0.1592223071969694,0.09623156497555099,0.0,-0.9953589733871676,2.7577787517674066
175,0.029064770001154663,-0.009440808289536988,0.12521885545852157,-0.98738587199025,0.0,0.1583323712765449,1.891320330313535
176,0.013825435289418242,0.01573260650455281,0.17866845884824134,-0.8937725018648655,0.0,-0.4485205847118046,1.579716791660155
177,0.07485335510160289,-0.02180809867457902,0.1314526904033924,0.4684652882724339,-0.0,0.88348190342747,2.407490609551957
178,0.045315839598194955,0.001793537323573101,0.17966039478567053,-0.9996552413989163,0.0,0.02625639624309512,2.921861393155471
179,0.012571359201206788,0.005062179449697321,0.04995301517512143,-0.9116332371447484,0.0,-0.4110046726413056,2.433803761865354
180,0.04563292877390891,0.021500304745431957,0.14404309303402882,-0.6307658736867031,0.0,-0.7759732035271901,1.5835041892830914
181,0.03335519169451146,-0.013823409993714793,0.08407627326084495,0.7224047167395659,-0.0,0.6914704803767311,2.358912478419941
182,0.07308849236916064,-0.005863227211977641,0.003839676995587498,0.23719270030955036,0.0,-0.9714626204439695,2.4448457110227664
183,0.04258481534259076,-0.023693131861662373,0.17179984111713276,-0.185561545669552,0.0,0.9826326438546232,1.802292394654531
184,0.04685079265342489,0.01551391443532914,0.027948895716612233,0.38333783684434053,0.0,-0.9236081976918036,2.1185640195747837
185,0.04856685387427511,0.007221002048799765,0.06597200464488831,-0.30619637403206934,0.0,-0.9519683716015008,1.22853223130786
186,0.019415243629248277,0.0159467888143741,0.09942941670582045,-0.316346204328415,0.0,0.9486438103982994,1.0779585884244982
187,0.07540761209598018,0.011194954605224718,0.07027618090393839,-0.8378612776347361,0.0,-0.5458832104400059,2.628850360459462
188,0.052641085929794974,-0.01386794157578087,0.03560473596527839,0.3543840308444654,-0.0,0.9350999725603829,0.6691846112799277
189,0.009324677249568999,-0.008120157969651827,0.12561751369433738,0.18604701749776575,-0.0,0.9825408425506729,0.8380566400631575
190,0.030909826929996605,-0.007613259141039529,0.1916950755006678,0.8967969549698078,-0.0,0.44244233698514945,1.4723550770074523
191,0.06556222242630687,-0.02875855100931455,0.055024588350343843,0.9843566872649792,0.0,-0.1761871511680572,1.6043299052865232
192,0.028614088403995933,0.023713341246229612,0.126619943320407,-0.5248690270186164,0.0,0.8511830029297642,2.4001330705366697
193,0.011016648201659155,0.008058017347146266,0.16066620329669437,-0.3472126937969631,0.0,-0.9377864070598679,1.2093386218290072
194,0.043778817981570364,-0.014077290376561673,0.08017499346444597,-0.06499853700502263,0.0,-0.9978853592408332,1.259863323964833
195,0.011124760455374916,-0.011136253481729598,0.10861640255584006,0.7738503724143836,0.0,-0.6333684560460203,0.19088618093750107
196,0.03880523180671008,-0.024653062277309356,0.15214297141309227,0.9868819720603647,-0.0,0.1614434056325803,2.0395787380840114
197,0.02476932845393169,-0.009279625022208887,0.1899924030999059,0.845730038367302,-0.0,0.5336110027006957,0.41018318594960196
198,0.06304529658182324,0.013900525242970349,0.09434310625374259,-0.5890886587377663,0.0,0.8080684080859364,1.6982759743112446
199,0.02335076866022088,0.014355007489195746,0.032455129283564726,-0.5365272586946075,0.0,0.8438829899207886,0.8115803565089409
200,0.06123926491072828,-0.019296448451014338,0.07985384726625808,0.8713661742902925,0.0,-0.4906332543791743,1.2261271110062184
201,0.07338167508478054,-0.014923756512466928,0.0685532099335775,-0.9582566697301291,0.0,0.28590934737731494,1.0599639840223598
202,0.0473045314772431,-0.0027611798683864573,0.033120849145950655,0.5436255978561143,0.0,-0.8393278318723754,2.7178534003042767
203,0.013004239280099271,-0.019190432451632985,0.04681852721397438,0.4573670804412658,-0.0,0.8892779957519654,0.6026813760453693
204,0.03968311957791455,-0.012704768524980915,0.0889084868614188,0.984207581539951,-0.0,0.17701818109810266,1.5710257417972473
205,0.013472682497011635,-0.015237873743066687,0.044800246954057994,-0.9987997897702122,0.0,0.048979382958341845,0.9702530155565255
206,0.07678007713583354,-0.00843763703609054,0.05367642651442349,0.11145899342695026,-0.0,0.9937690339229991,0.5087905434418586
207,0.07063824611535968,-0.016699535786520305,0.17156690366617203,-0.4627422945645092,0.0,0.8864928475860214,2.209965591193057
208,0.06480704904611043,-0.013208057901329581,0.1907243128844876,0.3571886789165034,0.0,-0.9340322519345267,0.9994741592442267
209,0.02570720883585083,-0.0007070545647069032,0.13628383976251468,0.9524410446566852,-0.0,0.3047229175058584,1.7153491741316595
210,0.052542607524184985,0.02452120047919687,0.16645724611931045,0.13164547036523916,0.0,-0.991296862767312,1.5637611368190425
211,0.033069479700286106,-0.020495485362764534,0.1613223910920324,-0.9730201965371537,0.0,-0.2307199539068933,1.7036195202547244
212,0.018952855710296354,0.004643444616447246,0.09218534864215937,0.09707449400350159,0.0,-0.9952771185021607,1.7923764057581546
213,0.041746431418310505,0.006058617903120946,0.10273504446523524,-0.999988658039034,0.0,0.0047627506014761515,1.1420253539315972
214,0.02477286185916395,-0.01680472367809917,0.1940084603780283,0.6006138946119363,0.0,-0.7995392107952441,1.412289374113149
215,0.016478184967022285,-0.006309228803182925,0.14976726420475903,-0.6508148905859981,0.0,0.7592364441934644,2.624354502891978
216,0.021441424326576437,-0.004411071980572678,0.06385469619207429,0.7621307500785819,-0.0,0.6474231381288887,2.21255733379913
217,0.029184650860741197,0.01717161502405765,0.11364896208979,-0.09673370882840578,0.0,0.9953102981363657,0.9333694064314892
218,0.042408724107031885,0.007093700195684993,0.1390383956088799,0.42976862111962677,-0.0,0.9029390523733783,1.1658450718220752
219,0.054964593773372386,0.006411683165658599,0.06960014773708553,-0.9425218450909736,0.0,-0.3341445368793376,2.8607447852376895
220,0.01901548941604666,-0.019399052501417578,0.055523464746077014,-0.21595312125890698,0.0,-0.9764037327962936,0.32316162934256115
221,0.0772608376139207,0.021409055717065355,0.02176664820946922,0.9105380410309456,0.0,-0.41342529655976323,2.124333645317355
222,0.06200307316243617,0.020345145508322674,0.142340779941946,0.569675409287982,-0.0,0.8218697756047305,1.3785903280600191
223,0.020517019619660584,-0.010126287889749466,0.184435697781349,0.5133967439401349,0.0,-0.8581513755227965,2.1612148444139407
224,0.07889215380591776,-0.0009920022044899554,0.046556478469248055,-0.9231676561820775,0.0,0.3843975527748447,1.5699427217069342
225,0.07094388330502364,0.019775175358756596,0.12929427406781846,0.07763361046959251,-0.0,0.9969819569708649,1.5649962658159293
226,0.0317488620992285,-0.01325584888090643,0.1126020610356619,-0.3463877924299396,0.0,-0.9380914119932626,0.08295183703613918
227,0.043075658142677956,-0.019181333791504867,0.13544103941809968,-0.19147468313899635,0.0,0.9814975525781106,0.8125963111335479
